id-old,emoji ,name_en-US,name_ja-JP,id,alias-ja,isUserPref,isTeamPref,isUserActivity,isTeamActivity,isOrgPref,isPersonalEvent,isPersonalEventEntryPoint,isTeamEvent,isTeamEventEntryPoint,isEventResult,isPersonalRecord,resultCriteria,gameEndFactor,recordValue,hasTricks,category 1,category 2,category 3,canBeDraw,gameEndFactorException,scoringUnitCountName,priorityRecordContents,,is paralymic,競技人口 (世界),人気の国,個人競技/チーム競技,団体戦があるか,チーム・クラブの値になるか,競技の結果になるか,結果の基準,終了のタイミング,,メモ
764984df-e94d-40b7-9db7-e795611fd1c5,🏊,Competitive butterfly swimming 50m,競泳バタフライ50m,Competitive-butterfly-swimming-50m,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
23d933f9-7623-4bc6-bbfa-9040d844719a,🏊,Competitive butterfly swimming 100m,競泳バタフライ100m,Competitive-butterfly-swimming-100m,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
7d191260-733c-435b-b794-a87418c3492a,🏊,Swimming butterfly 200m,競泳バタフライ200m,Swimming-butterfly-200m,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
724c319e-065e-4038-9154-fa8cd45b9ea7,🏊,swimming individual medley,競泳個人メドレー,swimming-individual-medley,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,record,finish,,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
2512e26c-71ec-4040-a3aa-17554903f4e6,🏊,Swimming individual medley 200m,競泳個人メドレー200m,Swimming-individual-medley-200m,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
c8e15d7e-3dd2-4633-817f-42b57c2d1ff7,🏊,Swimming individual medley 400m,競泳個人メドレー400m,Swimming-individual-medley-400m,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,チーム,,FALSE,,記録,,,
1fb8b7f3-fa1e-4536-bf59-e57c067c1905,🏊,Swimming free medley,競泳フリーリレー,Swimming-free-medley,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,record,finish,,FALSE,swimming,競泳,,,,,,,,,,チーム,,FALSE,,記録,,,
f45a44f2-7e91-482c-afbf-c7bcaa73509d,🏊,Swimming free medley 400m,競泳フリーリレー400m,Swimming-free-medley-400m,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,チーム,,FALSE,,記録,,,
26001435-921b-49b9-a93d-e181a65204ee,🏊,Swimming free medley 800m,競泳フリーリレー800m,Swimming-free-medley-800m,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,チーム,,FALSE,,記録,,,
0dae9527-127d-4153-9fc9-cdcde3eb1639,🏊,swimming medley relay,競泳メドレーリレー,swimming-medley-relay,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,record,finish,,FALSE,swimming,競泳,,,,,,,,,,チーム,,FALSE,,記録,,,
4202d83d-497e-48fe-afef-38f3c1881587,🏊,Swimming medley relay 400m,競泳メドレーリレー400m,Swimming-medley-relay-400m,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,チーム,,FALSE,,記録,,,
99bbd40c-674d-4dc8-8647-038964e569d6,🏊,Swimming medley relay 400m,競泳メドレーリレー800m,Swimming-medley-relay-800m,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,チーム,,FALSE,,記録,,,
7647e121-6843-4258-a3b7-aa21aceda0c5,🏊,Swimming mixed free relay,競泳男女混合フリーリレー,Swimming-mixed-free-relay,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,record,finish,,FALSE,swimming,競泳,,,,,,,,,,チーム,,FALSE,,記録,,,
c53957f5-b217-4e1f-b632-19dfc9125f78,🏊,Swimming mixed free relay 400m,競泳男女混合フリーリレー400m,Swimming-mixed-free-relay-400m,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,チーム,,FALSE,,記録,,,
60506b0c-77f5-4586-bfff-cd068605e21a,🏊,Swimming mixed medley relay,競泳男女混合メドレーリレー,Swimming-mixed-medley-relay,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,record,finish,,FALSE,swimming,競泳,,,,,,,,,,チーム,,FALSE,,記録,,,
12b0bfe9-73cc-4376-b53c-a1404c7fc733,🏊,Swimming mixed medley relay 400m,競泳男女混合メドレーリレー400m,Swimming-mixed-medley-relay-400m,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,,,FALSE/TRUE(あるかも?TODO),,審判採点,,,
3a510d47-59e8-476a-8bca-f833a365d987,🐬,diving,飛込競技,diving,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,judgement,"finish, count",,TRUE,swimming,飛込,,,,,,,,,,個人,,FALSE,,審判採点,,,
46ec81cf-1425-40b7-9839-07e3d486bc64,🐬,3m board jumping included,3m⾶板⾶込,3m-board-jumping-included,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,judgement,"finish, count",,TRUE,swimming,飛込,,,,,,,,,,個人,,FALSE,,審判採点,,,
05a16297-58d7-4881-b165-41f305767ee0,🐬,high diving,高飛込,high-diving,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,judgement,"finish, count",,TRUE,swimming,飛込,,,,,,,,,,チーム,,FALSE,,審判採点,,,
85ab50dd-2010-46c4-8a70-ef900c9cb1b7,🐬,synchronized diving,シンクロナイズドダイビング,synchronized-diving,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,judgement,"finish, count",,TRUE,swimming,飛込,シンクロナイズドダイビング,,,,,,,,,チーム,,FALSE,,審判採点,,,
34f847ea-5fdd-4165-95df-2d65d1ca3ecf,🐬,3m synchronized diving,3mシンクロナイズドダイビング,3m-synchronized-diving,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,judgement,"finish, count",,TRUE,swimming,飛込,シンクロナイズドダイビング,,,,,,,,,チーム,,FALSE,,審判採点,,,
5cc8a741-103a-4e10-80b3-67b6ca420c9f,🐬,10m synchronized diving,10mシンクロナイズドダイビング,10m-synchronized-diving,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,judgement,"finish, count",,TRUE,swimming,飛込,シンクロナイズドダイビング,,,,,,,,,個人,,FALSE,,審判採点,,,
41350301-dfd3-4bd1-adfa-eb312260622d,🐬,1m springboard diving,1m飛板飛込,1m-springboard-diving,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,judgement,"finish, count",,TRUE,swimming,飛込,,,,,,,,,,個人,,FALSE,,審判採点,,,
dc89d3d4-1cec-4bd9-aab0-8f1fcf13f49c,🐬,springboard diving,飛板飛込,springboard-diving,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,judgement,"finish, count",,TRUE,swimming,飛込,,,,,,,,,,チーム,,TRUE/FALSE(あるかもTODO),,審判採点,,,
edf9445c-1e38-4ccc-987a-a913c7031bc9,🐬,artistic swimming,アーティスティックスイミング,artistic-swimming,シンクロナイズドスイミング,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,judgement,finish,,FALSE,swimming,アーティスティックスイミング,,,,,,,,,,個人,,FALSE,,審判採点,,,
b1c91935-5927-4712-bad7-b35c6d83f0d8,🐬,artistic swimming solo,アーティスティックスイミング ソロ,artistic-swimming-solo,シンクロナイズドスイミング,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,judgement,finish,,FALSE,swimming,アーティスティックスイミング,,,,,,,,,,チーム,,FALSE,,審判採点,,,
1f7728d0-9e43-4476-b84a-3be8366cb0a7,🐬,artistic swimming duet,アーティスティックスイミング デュエット,artistic-swimming-duet,シンクロナイズドスイミング,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,judgement,finish,,FALSE,swimming,アーティスティックスイミング,,,,,,,,,,チーム,,FALSE,,審判採点,,,
c551e88c-7472-48ef-8851-cc638f3c80fb,🐬,artistic swimming team,アーティスティックスイミング チーム,artistic-swimming-team,シンクロナイズドスイミング,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,judgement,finish,,FALSE,swimming,アーティスティックスイミング,,,,,,,,,,チーム,,FALSE,,審判採点,,,
4c18a1c1-38d8-4089-96bf-5df01988c850,🐬,Artistic swimming free combination,アーティスティックスイミング フリーコンビネーション,Artistic-swimming-free-combination,シンクロナイズドスイミング,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,judgement,finish,,FALSE,swimming,アーティスティックスイミング,,,,,,,,,,チーム,,FALSE,,審判採点,,,
a6554bb1-c7da-4869-9646-a5bca7570e9d,🐬,Artistic swimming highlight routine,アーティスティックスイミング アクロバティックルーティン,Artistic-swimming-highlight-routine,ハイライトルーティン,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,judgement,finish,,FALSE,swimming,アーティスティックスイミング,,,,,,,,,,チーム,,TRUE/FALSE(あるかもTODO),,得点,,,
1f3d3dbd-18cc-4c7f-abb0-8bed95a0a62f,🤽,water polo,水球,water-polo,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,point,time,,FALSE,swimming,水球,,,,,,,,,,個人,,TRUE/FALSE(あるかもTODO),,記録,,,
7c28a9a5-8b71-42e9-95a0-9bec13b37f61,🏊,open water swimming,オープンウォータースイミング,open-water-swimming,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,record,finish,,FALSE,swimming,オープンウォータースイミング,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点,,,
88434cd8-10ee-43e3-8bc8-1200611b61bf,⚔️,kendo,剣道,kendo,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"judgement, point",time,,FALSE,martial arts,,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点,,,
b3ed249c-92b2-4693-ada7-30747065adb8,🥋,judo,柔道,judo,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"judgement, point",time,,FALSE,martial arts,,,,,,,,,,,個人（団体戦あり）,,TRUE,,"得点, 審判採点(型)",,,
48a12f6b-02d5-4428-b6e2-8543fe262d2a,🥋,karate,空手,karate,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,judgement,,,TRUE,martial arts,,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点,,,
bc4d29c2-92fb-40e1-82d1-604a46bf7edb,🥋,karate kata,空手 形,karate-kata,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,judgement,finish,,FALSE,martial arts,,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点,,,
d8cf6c3e-4385-401c-9f4b-603dcac10e19,🥋,karate kumite,空手 組手,karate-kumite,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,judgement,time,,TRUE,martial arts,,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点,,,
0ca6c390-7feb-4931-8ab3-3808518dc960,🏹,Kyudo,弓道,Kyudo,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,point,count,,FALSE,martial arts,,,,,,,,,,,個人（団体戦あり）,,TRUE,,勝敗,,,
b1546a2d-5391-4bea-9fb8-d6708739f0b4,💪,Sumo,相撲,Sumo,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,survival,survival,,TRUE,martial arts,,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点,,,
28dbc559-12de-4c03-86ad-9a8aa2598e16,🗡️,naginata,薙刀,naginata,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,point,time,,FALSE,martial arts,,,,,,,,,,,,,,,,,,団体戦はチームとして処理
4c20d128-dd36-4cfa-9676-3a726b542397,🤼,wrestling,レスリング,wrestling,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,judgement,,,FALSE,,,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点,,,
0ec70f82-392b-4f34-af8c-a43b7d4ccfc0,🤼,wrestling freestyle,レスリング フリースタイル,wrestling-freestyle,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"judgement, point",time,,FALSE,martial arts,,,,,,,,,,,,,,,,,,
b600d601-b705-4227-b73e-06aee461604d,🤼,wrestling greco roman,レスリング グレコローマン,wrestling-greco-roman,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"point, judgement",time,,FALSE,,,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点,,,
64ad1eef-671e-46dc-a5ea-ac47528d6f0f,🤺,fencing,フェンシング,fencing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,point,,,FALSE,martial arts,,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点,,,
ed1005d4-96e2-45ec-af1a-732fe2db650f,🤺,fencing Epee,フェンシング エペ,fencing-epee,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,point,time,,FALSE,martial arts,,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点,,,
a9aad0ec-431d-4b2c-921e-064e2a5497b4,🤺,fencing foil,フェンシング フルーレ,fencing-foil,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,point,time,,FALSE,martial arts,,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点,,,
7affc5ad-b4b0-4c5c-8416-89b6e0dac3bd,🤺,fencing Sabre,フェンシング サーブル,fencing-sabre,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,point,time,,FALSE,martial arts,,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点,,,
85d79761-e4c3-455f-bce6-16e5150cd756,🏹,archery,アーチェリー,archery,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,point,finish,,FALSE,archery,,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点,,,
6f0d9d27-e47e-4db0-a55b-48b6c055a71b,🔫,shooting,射撃,shooting,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,point,finish,,FALSE,shooting,,,,,,,,,,,個人（団体戦あり）,,TRUE,,得点(馬術)、記録(競馬),,,
6a3776fb-6799-4715-8876-107fbbcc77c0,🔫,rifle shooting,ライフル射撃,rifle shooting,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,point,finish,,FALSE,rifle shooting,,,,,,,,,,,,,,,,,,
71b95292-bdc1-4c48-bff4-172b09bca95c,🔫,clay shooting,クレー射撃,clay shooting,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,point,finish,,FALSE,clay shooting,,,,,,,,,,,,,,,,,,
f0102de8-5f40-42c9-954a-90ad56ad07c6,🐎,horse riding,乗馬,horse-riding,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,none (recreation),,,FALSE,horse riding,,,,,,,,,,,,,,,,,,
a4b04e9a-732c-49e1-969e-6432ce0c180c,🐎,equestrian competition,馬術競技,equestrian-competition,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,judgement,finish,,FALSE,equestrian competition,,,,,,,,,,,,,,,,,,
70a20e51-ad3e-4752-87f9-169f41aafff1,🐎,horse racing,競馬,horse-racing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,record,finish,,FALSE,horse racing,,,,,,,,,,,個人・チーム・団体戦,,TRUE,,審判採点,,,
3a91e8b6-c8a4-47f3-88cf-ada2a226b4a4,🤸,rhythmic gymnastics,新体操,rhythmic-gymnastics,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,judgement,finish,point,TRUE,gymnastics,,,,,,,,,,,個人・チーム・団体戦,,TRUE,,審判採点,,,
b4938e4d-c6bf-4cdb-8efc-222644bfe237,🤸,gymnastics,体操,gymnastics,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,judgement,finish,point,TRUE,gymnastics,,,,,,,,,,,,,FALSE,,審判採点,,,
d2588c68-02b8-4b1c-9032-aee39c80e421,🤸,vaulting box,跳び箱,vaulting-box,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,judgement,finish,point,TRUE,gymnastics,,,,,,,,,,,,,FALSE,,審判採点,,,
fe52a2e8-6d6e-4e76-8710-6c71ced99f0a,🤸,Yuka,ゆか,Yuka,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,judgement,finish,point,TRUE,gymnastics,,,,,,,,,,,,,FALSE,,審判採点,,,
b863ac55-9827-4194-a9ca-48c8fdcf5ffd,🤸,Pommel horse,あん馬,Pommel-horse,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,judgement,finish,point,TRUE,gymnastics,,,,,,,,,,,,,FALSE,,審判採点,,,
bbaf11d2-a3a5-4ab1-9808-a4dbf75eb468,🤸,strap,吊り革,strap,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,judgement,finish,point,TRUE,gymnastics,,,,,,,,,,,,,TRUE,,審判採点,,,
5ac2e5df-a134-4541-84da-9ce59537128d,🤸,trampoline,トランポリン,trampoline,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,judgement,finish,point,TRUE,gymnastics,,,,,,,,,,,,,TRUE,,審判採点,,,
cb4d7cc9-9cd2-4a59-af54-202f10a3fb4f,🕺,dance,ダンス,dance,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,judgement,finish,,FALSE,dance,,,,,,,,,,,,,TRUE,,審判採点,,,
d51582d2-157d-4ffc-85d3-92cf2344193e,🕺,breaking,ブレイキン,breaking,ブレイクダンス,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,judgement,finish,,FALSE,dance,,,,,,,,,,,,,TRUE,,審判採点,,,
ea24dada-56f9-4aff-9338-c8d622714011,🩰,ballet,バレエ,ballet,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,judgement,finish,,FALSE,dance,ballet,,,,,,,,,,,,TRUE,,"記録, または勝敗なし(レクリエーション)",,,
7cfe79f6-e219-4ff5-b0c6-8d1fab3c20cd,🏃,running,ランニング,running,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none (recreation),,"distance, time, altitude",FALSE,running,,,,,,,,,,,,,TRUE,,"記録, 勝敗なし(レクリエーション)",,,
e5742a4f-80fc-4183-92ca-ed29189b23f3,🏃,walking,ウォーキング,walking,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none (recreation),,"distance, time, altitude",FALSE,walking,,,,,,,,,,,,,TRUE,,"記録, 勝敗なし(レクリエーション)",,,
3e0d283d-9d80-4377-9b86-36f7d2fc6ba2,⛰️,trekking,トレッキング,trekking,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none (recreation),,"distance, time, altitude",FALSE,trekking,,,,,,,,,,,,,TRUE,,"記録, 勝敗なし(レクリエーション)",,,
16856174-0354-46b3-9dc0-cdc8569b8974,⛰️,trail running,トレイルランニング,trail-running,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"none (recreation), record",,"distance, time, altitude",FALSE,trail running,,,,,,,,,,,,,TRUE,,"記録, 勝敗なし(レクリエーション)",,,
2e8e45de-4698-4660-a228-887a32bf26b1,⛰️,hiking,ハイキング,hiking,登山,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,none (recreation),,"distance, time, altitude",FALSE,hiking,,,,,,,,,,,,,TRUE,,記録,,,
71e730e7-9ffc-4970-b28b-9f1d4e1faedf,🏃,triathlon,トライアスロン,triathlon,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,record,finish,"distance, time, altitude",FALSE,triathlon,,,,,,,,,,,,,TRUE,,記録,,,
045be75c-e583-4192-8859-bee5091a67a0,🏃,adventure race,アドベンチャーレース,adventure-race,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"record, point",finish,"distance, time, altitude",FALSE,adventure race,,,,,,,,,,,,,,,,,,
81689b6c-3878-4f08-85e9-ac6f2f60daf6,🤸🏼,aerobics,エアロビクス,aerobics,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,"none (recreation), judgement",finish,,FALSE,aerobics,,,,,,,,,,,,,,,,,,
0cd5b080-049c-442d-b599-ab036316ae3f,🧘🏻‍♀️,Pilates,ピラティス,Pilates,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none (recreation),,,FALSE,Pilates,,,,,,,,,,,,,TRUE,,勝敗なし(レクリエーション),,,
b283bea3-8209-4a4f-a6be-2cd256fec0fa,🧘,yoga,ヨガ,yoga,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none (recreation),,,FALSE,yoga,,,,,,,,,,,,,TRUE,,記録,,,
564e1f7b-0e4f-4a2e-b0a3-0baad12e97f3,🧗,sport climbing,スポーツクライミング,sport-climbing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,"record, none (recreation)",finish,,FALSE,,,,,,,,,,,,,,TRUE,,記録,,,
69d43731-f3ed-42f8-a175-54e7fa13dd4b,🧗,bouldering,ボルダリング,bouldering,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,"none (recreation), completed",finish,,FALSE,,,,,,,,,,,,,,TRUE,,審判採点,,,
3b93a4cb-1519-4c8d-8ba9-ca722a986b9b,💪,body building,ボディビル,body-building,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,judgement,finish,,FALSE,body building,,,,,,,,,,,,,,,,,,
9cc0cc03-1384-4616-b504-ddb12a464222,🙆,stretch,ストレッチ,stretch,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none (recreation),,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
15872cd0-d8db-4140-ae77-3232a201c664,🏸,padel,パデル,padel,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,point,score,,FALSE,padel,,,,,,,,,,,,,TRUE,,,,,
cfabc670-2a30-4a80-aff2-820091f11260,🏸,squash,スカッシュ,squash,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,point,score,,FALSE,squash,,,,,,,,,,,,,TRUE,,,,,
1f926578-2edf-44ce-a769-b85afcaac552,🏸,pickleball,ピックルボール,pickleball,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,point,score,,FALSE,pickleball,,,,,,,,,,,,,TRUE,,,,,
b998c159-9748-4a01-963c-fb3a21f7b9e5,⚽️,street football,ストリートサッカー,street-football,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"none (recreation), point",time,,FALSE,football,,,,,,,,,,,,,TRUE,,,,,
e29e2b79-95e1-4e66-b8d9-5ab1c8a95547,⚽️,freestyle football,フリースタイルフットボール,freestyle-football,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"none (recreation), judgement",finish,,FALSE,football,,,,,,,,,,,,,TRUE,,,,,
3b406379-5483-4e01-92ea-6f39baa1ba34,⚽️,beach football,ビーチサッカー,beach-football,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,point,time,,FALSE,football,,,,,,,,,,,,,TRUE,,,,,
33b18566-7780-4934-ae68-38b655c15402,⚽️,foot golf,フットゴルフ,foot-golf,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,record,count,,FALSE,foot golf,,,,,,,,,,,,,,,,,,
2448f4ad-4290-411b-b32a-90d240ecd4c0,,round net,ラウンドネット,round-net,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
