id,emoji,name_en-US,name_ja-JP,slug,alias-ja,isUserPref,isTeamPref,isUserActivity,isTeamActivity,isOrgPref,isPersonalEvent,isPersonalEventEntryPoint,isTeamEvent,isTeamEventEntryPoint,isEventResult,isPersonalRecord,resultCriteria,gameEndFactor,recordValue,hasTricks,category 1,category 2,category 3,canBeDraw,gameEndFactorException,scoringUnitCountName,priorityRecordContents,
c3fbdf1b-431e-4c68-91cf-d3890d9dfb1a,🤼,professional wrestling,プロレス,professional-wrestling,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,point,time,,FALSE,martial arts,,,,,,,,,,,個人・チーム,TRUE,TRUE,,得点,,,
11c0cfa6-66b3-4340-8b05-b2bd85bbb6ba,🥎,softball,ソフトボール,softball,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,point,count,,FALSE,softball,,,,,,,,,,,チーム,,TRUE,,得点,回数,,
4dff1f1d-d04e-471d-8ed9-857b9e2ffdc1,🤾,handball,ハンドボール,handball,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,point,score,,FALSE,handball,,,,,,,,,,,チーム,,TRUE,,得点,,,
50f3e0fa-739c-4b54-bfa2-0453ad9f6a7a,🏈,american football,アメリカンフットボール,american-football,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,point,score,,FALSE,american football,,,,,,,,,,,チーム,,TRUE,,得点,,,
b47084d0-fbe6-422f-a82a-5405e3f7fe09,🥍,lacrosse,ラクロス,lacrosse,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,point,score,,FALSE,lacrosse,,,,,,,,,,,チーム,,TRUE,,得点,,,
1d1cbcdd-bf80-4973-b832-a40afb883ba2,🏏,cricket,クリケット,cricket,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,point,score,,FALSE,cricket,,,,,,,,,,,チーム,,TRUE,,得点,,,
56e239cf-661f-4810-ba86-372a7ec8f118,🏑,field hockey,フィールドホッケー,field-hockey,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,point,score,,FALSE,field hockey,,,,,,,,,,,チーム,,TRUE,,得点,,,
a0995071-c0e2-4567-b1f1-ed608dc1a0a4,🦵,sepak takraw,セパタクロー,sepak-takraw,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,point,score,,FALSE,sepak takraw,,,,,,,,,,,チーム,,TRUE,,得点,,,
e6a13c00-3169-4958-84df-e087ad443abf,⚽️,Sosaichi,ソサイチ,sosaichi,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,point,score,,FALSE,football,,,,,,,,,,,チーム,,TRUE,,得点,,,
ac3ea40c-b6f5-4896-ae4e-82da0567e678,🏀,3x3,3x3,3x3,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,point,score,,FALSE,basketball,,,,,,,,,,,チーム,,TRUE,,得点,,,
